59.124.81.19,#genre#
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1021.m3u8
三立都會HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1020.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1024.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1041.m3u8
超視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1180.m3u8
中天綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1022.m3u8
中天娛樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1023.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1195.m3u8
MUCH TV,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1189.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1042.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1057.m3u8
TVBS歡樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1018.m3u8
緯來戲劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1186.m3u8
龍華戲劇台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1009.m3u8
龍華日韓劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1010.m3u8
龍華偶像劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1235.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1026.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1238.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1014.m3u8
中天新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1015.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1016.m3u8
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1051.m3u8
TVBS HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1251.m3u8
非凡新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1013.m3u8
非凡商業,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1242.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1063.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1228.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1031.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1025.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1183.m3u8
龍華電影台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1245.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1029.m3u8
AXN,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1054.m3u8
CINEMAX HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1030.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1032.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1040.m3u8
緯來育樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1045.m3u8
緯來體育HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1011.m3u8
博斯運動一,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1225.m3u8
momo 綜合台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1248.m3u8
DAZN 1,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1069.m3u8
DAZN 2,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1072.m3u8
廈門衛視,http://123.51.149.52:18631/http/192.168.1.9:8088/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://123.51.149.52:18633/http/192.168.1.9:8088/hls/42/80/cctv4.m3u8
海峽衛視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1035.m3u8
浙江衛視,http://123.51.149.52:18534/http/192.168.1.9:8088/hls/41/80/zhejiang.m3u8
東方衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1037.m3u8
湖南衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1038.m3u8
鳯凰衛視資訊,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1210.m3u8
鳯凰衛視中文,http://mushui.serv00.net/mqlive.php?ip=123.51.149.52&url=http://123.51.149.52:5003/live1213.m3u8
123.51.149.68,#genre#
飯店介紹-藍山大飯店,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/custom19.m3u8
台視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1047.m3u8
中視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1048.m3u8
華視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1049.m3u8
民視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1050.m3u8
公視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1201.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1198.m3u8
大愛電視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1216.m3u8
好消息頻道,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1231.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1003.m3u8
DISCOVERY,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1002.m3u8
旅遊生活,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1005.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1004.m3u8
亞洲旅遊,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1219.m3u8
momo親子台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1007.m3u8
東森幼幼HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1008.m3u8
ANIMAX 卡通動畫頻道,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1060.m3u8
龍華卡通台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/custom29.m3u8
緯來綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1044.m3u8
八大第一HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1043.m3u8
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1021.m3u8
三立都會HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1020.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1024.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1041.m3u8
超視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1180.m3u8
中天綜合HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1022.m3u8
中天娛樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1023.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1195.m3u8
MUCH TV,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1189.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1042.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1057.m3u8
TVBS歡樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1018.m3u8
緯來戲劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1186.m3u8
龍華戲劇台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1009.m3u8
龍華日韓劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1010.m3u8
龍華偶像劇,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1235.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1026.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1238.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1014.m3u8
中天新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1015.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1016.m3u8
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1051.m3u8
TVBS HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1251.m3u8
非凡新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1013.m3u8
非凡商業,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1242.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1063.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1027.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1031.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1025.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1183.m3u8
龍華電影台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1245.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1029.m3u8
AXN,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1054.m3u8
CINEMAX HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1030.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1032.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1040.m3u8
緯來育樂HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1045.m3u8
緯來體育HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1011.m3u8
博斯運動一,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1225.m3u8
momo 綜合台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1248.m3u8
DAZN 1,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1069.m3u8
DAZN 2,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1072.m3u8
廈門衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1033.m3u8
CCTV4-中央衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1034.m3u8
海峽衛視HD,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1035.m3u8
浙江衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1036.m3u8
東方衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1037.m3u8
湖南衛視,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1038.m3u8
鳯凰衛視資訊,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1210.m3u8
鳯凰衛視中文,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1213.m3u8
探索世界頻道 ,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1257.m3u8
華藝中文台,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1266.m3u8
愛自然頻道 ,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1263.m3u8
搖滾娛樂頻道 ,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1260.m3u8
搖滾電影頻道 ,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1254.m3u8
DreamWorks ,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1269.m3u8
MTV Live音樂頻道,http://mushui.serv00.net/mqlive.php?ip=123.51.149.68&url=http://123.51.149.68:5003/live1272.m3u8
211.23.114.106,#genre#
台視HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1047.m3u8
中視HD,http://211.23.114.106:8534/http/61.219.99.20:8081/hls/88/80/Ctv4max.m3u8
華視HD,http://211.23.114.106:8504/http/61.219.99.20:8081/hls/89/80/Cts4max.m3u8
民視HD,http://211.23.114.106:8501/http/61.219.99.20:8081/hls/85/80/Ftv4max.m3u8
公視,http://211.23.114.106:8550/http/61.219.99.20:8081/hls/87/80/Pts4max.m3u8
人間衛視,http://211.23.114.106:9306/http/61.219.99.20:8081/hls/69/811/ch36.m3u8
大愛電視,http://211.23.114.106:9307/http/61.219.99.20:8081/hls/73/815/ch52.m3u8
好消息GOOD TV,http://211.23.114.106:9308/http/61.219.99.20:8081/hls/74/816/ch53.m3u8
Trace Sport Stars,http://211.23.114.106:8505/http/61.219.99.20:8092/upload/212/TraceS_TS-1111_1.m3u8
DISCOVERY,http://211.23.114.106:9310/http/61.219.99.20:8081/hls/71/813/ch44.m3u8
旅遊生活,http://211.23.114.106:9311/http/61.219.99.20:8081/hls/70/812/ch38.m3u8
動物星球,http://211.23.114.106:9312/http/61.219.99.20:8081/hls/70/812/ch37.m3u8
亞洲旅遊,http://211.23.114.106:8512/http/61.219.99.20:8081/hls/76/818/ch61.m3u8
MOMO親子台,http://211.23.114.106:8516/http/61.219.99.20:8081/hls/90/80/momo4max.m3u8
東森幼幼HD,http://211.23.114.106:8551/http/61.219.99.20:8081/hls/63/805/ch09.m3u8
龍華卡通台,http://211.23.114.106:8506/http/61.219.99.20:8068/hls/14/80/cstv14.m3u8
緯來綜合HD,http://211.23.114.106:8536/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
八大第一HD,http://211.23.114.106:9318/http/61.219.99.20:8081/hls/66/808/ch22.m3u8
八大綜合HD,http://211.23.114.106:8521/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
三立台灣HD,http://211.23.114.106:9378/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立都會HD,http://211.23.114.106:8538/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
韓國娛樂台,http://211.23.114.106:8544/http/61.219.99.20:8092/upload/116/KMTV_TS-1111_1.m3u8
東森綜合HD,http://211.23.114.106:8535/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
超視HD,http://211.23.114.106:9381/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
中天綜合HD,http://211.23.114.106:9325/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天娛樂HD,http://211.23.114.106:8508/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
東風衛視,http://211.23.114.106:9327/http/61.219.99.20:8081/hls/68/810/ch31.m3u8
MUCH TV,http://211.23.114.106:9328/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
東森戲劇HD,http://211.23.114.106:8552/http/61.219.99.20:8081/hls/64/806/ch13.m3u8
八大戲劇HD,http://211.23.114.106:9330/http/61.219.99.20:8081/hls/66/808/ch23.m3u8
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
緯來戲劇,http://211.23.114.106:9332/http/61.219.99.20:8081/hls/69/811/ch33.m3u8
龍華戲劇台,http://211.23.114.106:8522/http/61.219.99.20:8068/hls/13/80/cstv13.m3u8
龍華日韓劇,http://211.23.114.106:8525/http/61.219.99.20:8068/hls/12/80/cstv12.m3u8
龍華偶像劇,http://211.23.114.106:8515/http/61.219.99.20:8068/hls/11/80/cstv11.m3u8
緯來日本HD,http://211.23.114.106:9336/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1674.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1014.m3u8
中天新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1675.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1016.m3u8
TVBS新聞HD,http://211.23.114.106:8510/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
非凡新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1013.m3u8
非凡商業HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1676.m3u8
Bloomberg News,http://211.23.114.106:9350/http/61.219.99.20:8078/hls/43/80/bloomber.m3u8
NHK世界HD,http://211.23.114.106:9351/http/61.219.99.20:8081/hls/62/804/ch06.m3u8
鏡電視新聞台,http://211.23.114.106:8545/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
好萊塢電影HD,http://211.23.114.106:9353/http/61.219.99.20:8081/hls/74/816/ch55.m3u8
緯來電影HD,http://211.23.114.106:9354/http/61.219.99.20:8081/hls/69/811/ch35.m3u8
龍華電影台,http://211.23.114.106:8509/http/61.219.99.20:8068/hls/10/80/cstv10.m3u8
HBO,http://211.23.114.106:9356/http/61.219.99.20:8081/hls/71/813/ch41.m3u8
AXN,http://211.23.114.106:9357/http/61.219.99.20:8081/hls/71/813/ch43.m3u8
CINEMAX HD,http://211.23.114.106:9358/http/61.219.99.20:8081/hls/71/813/ch42.m3u8
AMC 電影台,http://211.23.114.106:9359/http/61.219.99.20:8092/upload/115/AMC_TS-1111_1.m3u8
寵物頻道,http://211.23.114.106:9360/http/59.120.8.187:8078/hls/40/80/pettv.m3u8
緯來育樂HD,http://211.23.114.106:8513/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來體育HD,http://211.23.114.106:8528/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯運動一,http://211.23.114.106:8518/http/59.120.8.187:8068/hls/15/80/cstv15.m3u8
momo綜合台,http://211.23.114.106:8511/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
DAZN 1,http://211.23.114.106:8523/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 2,http://211.23.114.106:8555/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
廈門衛視,http://211.23.114.106:8530/http/59.120.8.187:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://211.23.114.106:8542/http/59.120.8.187:8078/hls/42/80/cctv4.m3u8
海峽衛視,http://211.23.114.106:8554/http/59.120.8.187:8078/hls/42/80/fjttv.m3u8
浙江衛視,http://211.23.114.106:8537/http/59.120.8.187:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://211.23.114.106:8517/http/59.120.8.187:8078/hls/41/80/east.m3u8
湖南衛視,http://211.23.114.106:8502/http/59.120.8.187:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://211.23.114.106:8548/http/59.120.8.187:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://211.23.114.106:8549/http/59.120.8.187:8078/hls/21/80/phoenixch.m3u8
211.75.236.187,#genre#
飯店介紹-藍山大飯店,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/custom19.m3u8
台視HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1047.m3u8
中視HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1048.m3u8
華視HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1049.m3u8
民視HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1050.m3u8
公視,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1201.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1198.m3u8
大愛電視,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1216.m3u8
好消息頻道,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1231.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1003.m3u8
DISCOVERY,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1002.m3u8
旅遊生活,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1005.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1004.m3u8
亞洲旅遊,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1219.m3u8
momo親子台,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1007.m3u8
東森幼幼HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1008.m3u8
ANIMAX 卡通動畫頻道,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1060.m3u8
龍華卡通台,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/custom29.m3u8
緯來綜合HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1044.m3u8
八大第一HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1043.m3u8
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=211.75.236.187&url=http://211.75.236.187:5003/live1021.m3u8
